[15/08/22] [17:25:10] Naqasake Komutan | Adrenaline to id: 22
[15/08/22] [17:25:15] Naqasake Komutan | Heal to id: 22
[15/08/22] [17:26:22] Antu Donmez | Adrenaline to id: 22
[15/08/22] [17:27:11] Naqasake Komutan | Adrenaline to id: 16
[15/08/22] [17:27:15] Naqasake Komutan | Heal to id: 16
[15/08/22] [17:27:20] Naqasake Komutan | Heal to id: 16
[15/08/22] [17:30:54] Naqasake Komutan | Adrenaline to id: 22
[15/08/22] [17:30:59] Naqasake Komutan | Adrenaline to id: 22
[15/08/22] [17:36:08] Naqasake Komutan | Adrenaline to id: 22
[15/08/22] [23:46:15] Shybw Lone | Adrenaline to id: 11
[15/08/22] [23:46:40] Fuat Kocaeli | Adrenaline to id: 5
[15/08/22] [23:46:46] Fuat Kocaeli | Heal to id: 5
[15/08/22] [23:49:24] Antu Donmez | Adrenaline to id: 3
[15/08/22] [23:50:55] Jack Harris | Adrenaline to id: 3
[15/08/22] [23:51:05] Jack Harris | Adrenaline to id: 1
[15/08/22] [23:53:18] Shybw Lone | Adrenaline to id: 11
[16/08/22] [00:07:48] Abbas Devir | Adrenaline to id: 17
[16/08/22] [00:13:10] Abbas Devir | Adrenaline to id: 17
[16/08/22] [00:13:24] Abbas Devir | Adrenaline to id: 17
[16/08/22] [00:15:04] Emre Kurt | Adrenaline to id: 7
[16/08/22] [00:15:23] Fuat Kocaeli | Adrenaline to id: 5
[16/08/22] [00:20:34] Shybw Lone | Adrenaline to id: 11
[16/08/22] [00:21:52] Antu Donmez | Heal to id: 3
[16/08/22] [01:03:29] Naqasake Komutan | Heal to id: 9
[16/08/22] [01:03:38] Naqasake Komutan | Adrenaline to id: 20
[16/08/22] [01:03:42] Naqasake Komutan | Heal to id: 20
[16/08/22] [01:03:47] Naqasake Komutan | Heal to id: 20
[16/08/22] [01:07:32] Naqasake Komutan | Adrenaline to id: 20
[16/08/22] [01:07:36] Naqasake Komutan | Heal to id: 20
[16/08/22] [01:17:41] Jack Harris | Adrenaline to id: 2
[16/08/22] [01:17:59] Jack Harris | Adrenaline to id: 2
[16/08/22] [01:18:02] Jack Harris | Adrenaline to id: 2
[16/08/22] [01:18:06] Jack Harris | Adrenaline to id: 2
[16/08/22] [01:18:10] Jack Harris | Adrenaline to id: 2
[16/08/22] [01:24:31] Jack Harris | Adrenaline to id: 1
[16/08/22] [01:35:59] Naqasake Komutan | Adrenaline to id: 1
[16/08/22] [01:36:00] Jack Harris | Adrenaline to id: 1
[16/08/22] [01:36:18] Naqasake Komutan | Heal to id: 1
[16/08/22] [01:36:27] Naqasake Komutan | Heal to id: 9
[16/08/22] [02:09:15] Jack Harris | Adrenaline to id: 1
[16/08/22] [02:25:27] Abbas Devir | Adrenaline to id: 17
[16/08/22] [02:31:51] Naqasake Komutan | Adrenaline to id: 17
[16/08/22] [02:31:51] Abbas Devir | Adrenaline to id: 17
[16/08/22] [02:52:04] Abbas Devir | Adrenaline to id: 17
[16/08/22] [02:56:46] Abbas Devir | Adrenaline to id: 17
[16/08/22] [03:55:07] Halis Mulis | Adrenaline to id: 1
[16/08/22] [03:55:22] Halis Mulis | Adrenaline to id: 1
[16/08/22] [03:55:25] Halis Mulis | Adrenaline to id: 1
[16/08/22] [04:29:53] Abbas Devir | Adrenaline to id: 14
[16/08/22] [05:46:23] Halis Mulis | Adrenaline to id: 1
[16/08/22] [05:46:27] Halis Mulis | Adrenaline to id: 1
[16/08/22] [05:46:46] Halis Mulis | Adrenaline to id: 14
[16/08/22] [05:47:00] Halis Mulis | Adrenaline to id: 14
[16/08/22] [06:01:10] Halis Mulis | Adrenaline to id: 14
[16/08/22] [13:40:15] Naqasake Komutan | Adrenaline to id: 9
[16/08/22] [13:40:19] Naqasake Komutan | Heal to id: 9
[16/08/22] [15:37:28] Jack Harris | Adrenaline to id: 1
[16/08/22] [15:37:37] Jack Harris | Adrenaline to id: 22
[16/08/22] [15:46:11] Abbas Devir | Adrenaline to id: 22
[16/08/22] [15:46:34] Jack Harris | Adrenaline to id: 22
[16/08/22] [15:46:35] Abbas Devir | Adrenaline to id: 22
[16/08/22] [15:52:28] Jack Harris | Adrenaline to id: 22
[16/08/22] [15:52:31] Jack Harris | Heal to id: 22
[16/08/22] [15:52:34] Jack Harris | Adrenaline to id: 22
[16/08/22] [15:55:31] Abbas Devir | Adrenaline to id: 22
[16/08/22] [15:55:41] Abbas Devir | Heal to id: 22
[16/08/22] [16:00:43] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:03:29] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:03:38] Abbas Devir | Heal to id: 22
[16/08/22] [16:08:09] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:08:14] Abbas Devir | Heal to id: 22
[16/08/22] [16:10:58] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:14:07] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:14:11] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:14:15] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:14:19] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:14:25] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:14:30] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:15:24] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:15:28] Abbas Devir | Adrenaline to id: 2
[16/08/22] [16:15:35] Abbas Devir | Adrenaline to id: 2
[16/08/22] [16:15:39] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:15:44] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:15:50] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:15:54] Abbas Devir | Heal to id: 22
[16/08/22] [16:16:37] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:16:45] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:16:48] Abbas Devir | Adrenaline to id: 222
[16/08/22] [16:16:50] Abbas Devir | Adrenaline to id: 2
[16/08/22] [16:16:53] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:16:57] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:17:00] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:17:03] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:17:06] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:17:10] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:17:16] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:17:23] Abbas Devir | Heal to id: 22
[16/08/22] [16:20:26] Fuat Kocaeli | Adrenaline to id: 5
[16/08/22] [16:20:42] Fuat Kocaeli | Adrenaline to id: 5
[16/08/22] [16:21:00] Fuat Kocaeli | Heal to id: 5
[16/08/22] [16:21:08] Fuat Kocaeli | Adrenaline to id: 5
[16/08/22] [16:23:41] Abbas Devir | Adrenaline to id: 17
[16/08/22] [16:23:48] Abbas Devir | Heal to id: 22
[16/08/22] [16:23:56] Abbas Devir | Heal to id: 17
[16/08/22] [16:26:44] Abbas Devir | Adrenaline to id: 17
[16/08/22] [16:27:05] Jack Harris | Adrenaline to id: 2
[16/08/22] [16:27:07] Fuat Kocaeli | Adrenaline to id: 22
[16/08/22] [16:27:08] Jack Harris | Adrenaline to id: 22
[16/08/22] [16:29:00] Jack Harris | Adrenaline to id: 22
[16/08/22] [16:30:00] Jack Harris | Adrenaline to id: 1
[16/08/22] [16:33:05] Abbas Devir | Adrenaline to id: 17
[16/08/22] [16:34:51] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:34:58] Fuat Kocaeli | Heal to id: 22
[16/08/22] [16:35:03] Abbas Devir | Adrenaline to id: 22
[16/08/22] [16:46:51] Jack Harris | Adrenaline to id: 22
[16/08/22] [16:46:57] Jack Harris | Adrenaline to id: 2
[16/08/22] [16:47:00] Jack Harris | Adrenaline to id: 22
[16/08/22] [16:47:04] Jack Harris | Heal to id: 22
[16/08/22] [16:47:06] Jack Harris | Adrenaline to id: 22
[16/08/22] [16:47:47] Jack Harris | Adrenaline to id: 22
[16/08/22] [17:45:56] Naqasake Komutan | Adrenaline to id: 9
[16/08/22] [17:49:50] Naqasake Komutan | Heal to id: 9
[16/08/22] [18:55:56] Jack Harris | Adrenaline to id: 16
[16/08/22] [19:08:46] Jack Harris | Adrenaline to id: 16
[16/08/22] [19:15:35] Noyan Cakiroglu | Heal to id: 16
[16/08/22] [19:26:17] Noyan Cakiroglu | Adrenaline to id: 1
[16/08/22] [19:30:30] Noyan Cakiroglu | Adrenaline to id: 16
[16/08/22] [21:02:44] Jack Harris | Adrenaline to id: 1
[17/08/22] [00:26:31] Antu Donmez | Adrenaline to id: 3
[17/08/22] [00:26:54] Antu Donmez | Adrenaline to id: 3
[17/08/22] [02:38:04] Fuat Kocaeli | Adrenaline to id: 5
[17/08/22] [03:29:40] Emre Kurt | Adrenaline to id: 1
[17/08/22] [03:30:32] Fuat Kocaeli | Adrenaline to id: 7
[17/08/22] [03:30:32] Emre Kurt | Adrenaline to id: 7
[17/08/22] [03:35:04] Emre Kurt | Adrenaline to id: 7
[17/08/22] [04:09:11] Jack Harris | Adrenaline to id: 1
[17/08/22] [04:12:29] Jack Harris | Adrenaline to id: 1
[17/08/22] [20:39:20] Antu Donmez | Adrenaline to id: 3
[17/08/22] [21:13:37] Antu Donmez | Adrenaline to id: 3
[17/08/22] [21:16:17] Antu Donmez | Adrenaline to id: 3
[17/08/22] [21:30:39] Antu Donmez | Adrenaline to id: 3
[17/08/22] [21:31:10] Antu Donmez | Adrenaline to id: 3
[17/08/22] [21:31:15] Antu Donmez | Adrenaline to id: 3
[17/08/22] [21:31:30] Antu Donmez | Adrenaline to id: 3
[17/08/22] [21:31:38] Antu Donmez | Adrenaline to id: 3
[17/08/22] [22:23:48] Antu Donmez | Adrenaline to id: 3
[17/08/22] [22:24:16] Antu Donmez | Adrenaline to id: 3
[17/08/22] [22:24:47] Antu Donmez | Adrenaline to id: 3
[17/08/22] [22:25:01] Antu Donmez | Adrenaline to id: 3
[17/08/22] [22:34:27] Antu Donmez | Adrenaline to id: 3
[17/08/22] [22:36:28] Antu Donmez | Adrenaline to id: 3
[17/08/22] [22:37:08] Antu Donmez | Adrenaline to id: 3
[17/08/22] [22:47:21] Ozgur Baba | Adrenaline to id: 12
[17/08/22] [22:48:24] Ozgur Baba | Heal to id: 12
[18/08/22] [00:30:06] Antu Donmez | Adrenaline to id: 3
[18/08/22] [00:37:03] Emre Kurt | Adrenaline to id: 7
[18/08/22] [01:06:59] Emre Kurt | Adrenaline to id: 7
[18/08/22] [01:09:12] Emre Kurt | Adrenaline to id: 7
[18/08/22] [01:26:33] Abbas Devir | Adrenaline to id: 17
[18/08/22] [01:26:38] Abbas Devir | Heal to id: 17
[18/08/22] [02:51:55] Fuat Kocaeli | Adrenaline to id: 5
[18/08/22] [03:04:59] Emre Kurt | Adrenaline to id: 7
[18/08/22] [03:39:14] Naqasake Komutan | Adrenaline to id: 9
[18/08/22] [03:50:59] Emre Kurt | Adrenaline to id: 9
[18/08/22] [03:51:57] Naqasake Komutan | Adrenaline to id: 20
[18/08/22] [03:52:41] Naqasake Komutan | Adrenaline to id: 20
[18/08/22] [03:52:46] Jack Harris | Adrenaline to id: 1
[18/08/22] [03:55:31] Naqasake Komutan | Adrenaline to id: 20
[18/08/22] [03:55:42] Naqasake Komutan | Adrenaline to id: 20
[18/08/22] [03:56:31] Jack Harris | Adrenaline to id: 1
[18/08/22] [03:56:52] Jack Harris | Adrenaline to id: 1
[18/08/22] [03:57:17] Naqasake Komutan | Adrenaline to id: 24
[18/08/22] [03:57:23] Naqasake Komutan | Adrenaline to id: 24
[18/08/22] [03:59:29] Naqasake Komutan | Adrenaline to id: 24
[18/08/22] [03:59:38] Naqasake Komutan | Adrenaline to id: 20
[18/08/22] [04:00:25] Naqasake Komutan | Adrenaline to id: 24
[18/08/22] [04:00:29] Naqasake Komutan | Adrenaline to id: 20
[18/08/22] [04:00:58] Naqasake Komutan | Heal to id: 20
[18/08/22] [04:02:01] Emre Kurt | Adrenaline to id: 24
[18/08/22] [04:02:11] Emre Kurt | Heal to id: 24
[18/08/22] [04:02:16] Naqasake Komutan | Adrenaline to id: 24
[18/08/22] [04:02:20] Naqasake Komutan | Heal to id: 24
[18/08/22] [04:02:33] Naqasake Komutan | Adrenaline to id: 20
[18/08/22] [04:02:36] Naqasake Komutan | Heal to id: 20
[18/08/22] [04:02:44] Naqasake Komutan | Adrenaline to id: 20
[18/08/22] [04:02:51] Naqasake Komutan | Adrenaline to id: 20
[18/08/22] [04:03:03] Naqasake Komutan | Adrenaline to id: 20
[18/08/22] [04:03:15] Naqasake Komutan | Heal to id: 20
[18/08/22] [04:05:23] Emre Kurt | Adrenaline to id: 20
[18/08/22] [04:05:35] Emre Kurt | Adrenaline to id: 20
[18/08/22] [04:05:39] Emre Kurt | Heal to id: 20
[18/08/22] [04:05:48] Emre Kurt | Adrenaline to id: 20
[18/08/22] [04:05:53] Emre Kurt | Adrenaline to id: 20
[18/08/22] [04:06:20] Emre Kurt | Adrenaline to id: 20
[18/08/22] [04:06:36] Naqasake Komutan | Adrenaline to id: 20
[18/08/22] [04:11:46] Naqasake Komutan | Adrenaline to id: 20
[18/08/22] [04:11:53] Naqasake Komutan | Adrenaline to id: 20
[18/08/22] [04:12:00] Naqasake Komutan | Adrenaline to id: 20
[18/08/22] [04:12:09] Naqasake Komutan | Heal to id: 20
[18/08/22] [04:12:29] Emre Kurt | Adrenaline to id: 7
[18/08/22] [04:13:02] Jack Harris | Adrenaline to id: 1
[18/08/22] [04:13:50] Jack Harris | Adrenaline to id: 1
[18/08/22] [04:17:47] Emre Kurt | Adrenaline to id: 7
[18/08/22] [04:22:56] Emre Kurt | Heal to id: 24
[18/08/22] [05:50:04] Emre Kurt | Adrenaline to id: 1
[18/08/22] [05:50:18] Emre Kurt | Adrenaline to id: 1
[18/08/22] [05:50:25] Emre Kurt | Adrenaline to id: 1
[18/08/22] [05:50:33] Emre Kurt | Adrenaline to id: 1
[18/08/22] [05:50:42] Emre Kurt | Adrenaline to id: 1
[18/08/22] [14:24:07] Jack Harris | Adrenaline to id: 1
[18/08/22] [18:01:33] Jack Harris | Adrenaline to id: 1
[18/08/22] [18:59:03] Ozgur Baba | Heal to id: 12
[18/08/22] [19:12:09] Ozgur Baba | Heal to id: 12
[18/08/22] [19:16:29] Jack Harris | Adrenaline to id: 1
[18/08/22] [19:16:34] Jack Harris | Adrenaline to id: 1
[18/08/22] [19:41:48] Jack Harris | Adrenaline to id: 12
[18/08/22] [19:41:50] Ozgur Baba | Adrenaline to id: 12
[18/08/22] [19:41:59] Ozgur Baba | Heal to id: 12
[18/08/22] [19:44:25] Jack Harris | Adrenaline to id: 1
[18/08/22] [19:46:28] Ozgur Baba | Adrenaline to id: 12
[18/08/22] [20:19:57] Jack Harris | Adrenaline to id: 1
[18/08/22] [20:26:20] Jack Harris | Adrenaline to id: 1
[18/08/22] [20:48:27] Jack Harris | Adrenaline to id: 1
[18/08/22] [20:49:41] Jack Harris | Adrenaline to id: 1
[18/08/22] [21:12:33] Jack Harris | Adrenaline to id: 2
[18/08/22] [21:12:43] Jack Harris | Adrenaline to id: 1
[18/08/22] [21:14:36] Jack Harris | Adrenaline to id: 2
[18/08/22] [21:14:39] Jack Harris | Adrenaline to id: 2
[18/08/22] [21:14:42] Jack Harris | Heal to id: 2
[18/08/22] [21:18:42] Jack Harris | Adrenaline to id: 1
[18/08/22] [21:21:31] Jack Harris | Adrenaline to id: 1
[18/08/22] [21:27:31] Antu Donmez | Adrenaline to id: 3
[18/08/22] [21:32:49] Antu Donmez | Adrenaline to id: 3
[18/08/22] [21:37:14] Antu Donmez | Adrenaline to id: 3
[18/08/22] [21:39:39] Antu Donmez | Adrenaline to id: 3
[18/08/22] [21:41:49] Jack Harris | Adrenaline to id: 2
[18/08/22] [21:42:23] Jack Harris | Adrenaline to id: 2
[18/08/22] [21:42:31] Jack Harris | Adrenaline to id: 2
[18/08/22] [22:26:36] Antu Donmez | Adrenaline to id: 3
[18/08/22] [22:46:04] Mehmet Ekinci | Adrenaline to id: 8
[18/08/22] [22:46:07] Mehmet Ekinci | Heal to id: 8
[18/08/22] [23:24:49] Antu Donmez | Adrenaline to id: 3
[18/08/22] [23:40:33] Jack Harris | Adrenaline to id: 1
[19/08/22] [18:57:02] Fuat Kocaeli | Adrenaline to id: 1
[19/08/22] [19:37:47] Jack Harris | Adrenaline to id: 1
[19/08/22] [19:40:53] Abbas Devir | Adrenaline to id: 17
[19/08/22] [19:41:04] Abbas Devir | Adrenaline to id: 17
[19/08/22] [20:03:44] Fuat Kocaeli | Heal to id: 5
[19/08/22] [20:13:13] Fuat Kocaeli | Adrenaline to id: 5
[19/08/22] [20:15:03] Fuat Kocaeli | Heal to id: 5
[19/08/22] [20:20:17] Jack Harris | Adrenaline to id: 1
[19/08/22] [22:37:33] Mehmet Ekinci | Adrenaline to id: 8
[20/08/22] [15:13:32] Jack Harris | Adrenaline to id: 1
[20/08/22] [15:13:37] Noyan Cakiroglu | Adrenaline to id: 1
[20/08/22] [15:14:12] Jack Harris | Adrenaline to id: 1
[20/08/22] [15:17:34] Noyan Cakiroglu | Adrenaline to id: 1
[20/08/22] [15:20:54] Noyan Cakiroglu | Adrenaline to id: 1
[20/08/22] [18:29:17] Jack Harris | Adrenaline to id: 1
[20/08/22] [19:58:01] Jack Harris | Adrenaline to id: 1
[20/08/22] [19:58:14] Antu Donmez | Adrenaline to id: 1
[20/08/22] [19:58:23] Jack Harris | Adrenaline to id: 1
[20/08/22] [19:58:35] Jack Harris | Adrenaline to id: 1
[20/08/22] [19:58:35] Antu Donmez | Adrenaline to id: 1
[20/08/22] [19:58:41] Jack Harris | Adrenaline to id: 1
[20/08/22] [19:58:48] Antu Donmez | Adrenaline to id: 1
[20/08/22] [19:58:49] Jack Harris | Adrenaline to id: 1
[20/08/22] [19:58:56] Jack Harris | Adrenaline to id: 1
[20/08/22] [19:59:17] Antu Donmez | Adrenaline to id: 1
[20/08/22] [19:59:18] Jack Harris | Adrenaline to id: 1
[20/08/22] [20:00:08] Antu Donmez | Adrenaline to id: 1
[20/08/22] [20:00:10] Antu Donmez | Adrenaline to id: 3
[20/08/22] [20:00:15] Antu Donmez | Adrenaline to id: 3
[20/08/22] [20:00:19] Antu Donmez | Adrenaline to id: 3
[20/08/22] [20:00:26] Antu Donmez | Adrenaline to id: 3
[20/08/22] [20:00:30] Antu Donmez | Adrenaline to id: 3
[20/08/22] [20:01:01] Antu Donmez | Adrenaline to id: 3
[21/08/22] [12:31:21] Mehmet Ekinci | Heal to id: 8
[21/08/22] [17:46:10] Jack Harris | Adrenaline to id: 1
[21/08/22] [17:49:32] Antu Donmez | Adrenaline to id: 1
[21/08/22] [17:51:19] Antu Donmez | Adrenaline to id: 1
[21/08/22] [17:51:23] Antu Donmez | Adrenaline to id: 1
[21/08/22] [19:03:25] Jack Harris | Adrenaline to id: 1
[21/08/22] [19:21:05] Jack Harris | Adrenaline to id: 25
[21/08/22] [22:01:33] Antu Donmez | Adrenaline to id: 1
[21/08/22] [22:04:02] Antu Donmez | Adrenaline to id: 3
[21/08/22] [22:19:33] Antu Donmez | Adrenaline to id: 3
[21/08/22] [22:30:42] Antu Donmez | Adrenaline to id: 3
[21/08/22] [22:34:42] Jack Harris | Adrenaline to id: 1
[21/08/22] [22:35:15] Antu Donmez | Adrenaline to id: 3
[21/08/22] [23:16:15] Jack Harris | Adrenaline to id: 1
[21/08/22] [23:25:57] Jack Harris | Adrenaline to id: 1
[21/08/22] [23:25:58] Antu Donmez | Adrenaline to id: 1
[21/08/22] [23:35:44] Jack Harris | Adrenaline to id: 1
[21/08/22] [23:35:54] Jack Harris | Adrenaline to id: 1
[22/08/22] [02:06:06] Jack Harris | Adrenaline to id: 1
[22/08/22] [13:08:23] Noyan Cakiroglu | Adrenaline to id: 1
[23/08/22] [00:26:38] Jack Harris | Adrenaline to id: 1
[23/08/22] [03:04:27] Jack Harris | Adrenaline to id: 1
[23/08/22] [03:06:57] Jack Harris | Adrenaline to id: 1
[23/08/22] [03:19:58] Jack Harris | Adrenaline to id: 1
[23/08/22] [03:26:20] Jack Harris | Adrenaline to id: 1
[23/08/22] [03:33:08] Jack Harris | Adrenaline to id: 1
[23/08/22] [03:42:20] Jack Harris | Adrenaline to id: 1
[23/08/22] [03:42:35] Jack Harris | Adrenaline to id: 1
[23/08/22] [03:42:39] Jack Harris | Adrenaline to id: 14
[23/08/22] [03:42:43] Jack Harris | Heal to id: 14
[23/08/22] [03:42:54] Jack Harris | Adrenaline to id: 14
[23/08/22] [03:44:38] Jack Harris | Adrenaline to id: 14
[23/08/22] [09:22:57] Noyan Cakiroglu | Heal to id: 16
[23/08/22] [09:23:06] Noyan Cakiroglu | Heal to id: 1
[23/08/22] [20:47:50] Jack Harris | Adrenaline to id: 1
[23/08/22] [20:49:40] Jack Harris | Adrenaline to id: 1
[23/08/22] [12:46:06] Jack Harris | Adrenaline to id: 1
[23/08/22] [12:46:58] Jack Harris | Adrenaline to id: 22
[23/08/22] [12:47:16] Jack Harris | Adrenaline to id: 22
[23/08/22] [12:47:22] Jack Harris | Heal to id: 22
[23/08/22] [12:47:29] Jack Harris | Adrenaline to id: 22
[23/08/22] [12:47:35] Jack Harris | Heal to id: 22
[23/08/22] [12:47:39] Jack Harris | Adrenaline to id: 22
[23/08/22] [12:50:06] Antu Donmez | Adrenaline to id: 22
[23/08/22] [12:50:43] Jack Harris | Adrenaline to id: 22
[23/08/22] [12:52:40] Antu Donmez | Adrenaline to id: 22
[23/08/22] [12:54:39] Firat Donmez | Adrenaline to id: 2
[23/08/22] [13:02:28] Antu Donmez | Adrenaline to id: 22
[23/08/22] [13:02:32] Antu Donmez | Adrenaline to id: 22
[23/08/22] [13:02:50] Mert Diler | Heal to id: 22
[23/08/22] [13:02:50] Antu Donmez | Adrenaline to id: 22
[23/08/22] [13:03:02] Antu Donmez | Adrenaline to id: 22
[23/08/22] [13:06:27] Antu Donmez | Adrenaline to id: 3
[23/08/22] [13:11:00] Mert Diler | Heal to id: 22
[23/08/22] [13:13:04] Antu Donmez | Adrenaline to id: 22
[23/08/22] [13:14:29] Mert Diler | Heal to id: 22
[23/08/22] [13:15:39] Jack Harris | Adrenaline to id: 1
[23/08/22] [13:15:57] Antu Donmez | Adrenaline to id: 22
[23/08/22] [14:07:25] Jack Harris | Adrenaline to id: 1
[23/08/22] [14:17:19] Jack Harris | Adrenaline to id: 1
[23/08/22] [14:17:28] Jack Harris | Adrenaline to id: 1
[23/08/22] [14:17:49] Abbas Devir | Adrenaline to id: 1
[23/08/22] [14:17:53] Abbas Devir | Heal to id: 1
[23/08/22] [14:19:52] Abbas Devir | Adrenaline to id: 17
[23/08/22] [14:19:58] Abbas Devir | Heal to id: 17
[23/08/22] [14:26:24] Ozgur Baba | Adrenaline to id: 12
[23/08/22] [14:26:41] Ozgur Baba | Heal to id: 12
[23/08/22] [14:27:52] Ozgur Baba | Adrenaline to id: 12
[23/08/22] [14:29:40] Ozgur Baba | Adrenaline to id: 12
[23/08/22] [14:31:15] Ozgur Baba | Heal to id: 12
[23/08/22] [14:32:15] Emre Kurt | Adrenaline to id: 7
[24/08/22] [00:43:41] Jack Harris | Adrenaline to id: 1
[24/08/22] [18:54:27] Mert Diler | Adrenaline to id: 22
[24/08/22] [18:54:40] Mert Diler | Heal to id: 22
[24/08/22] [21:57:13] Jack Harris | Adrenaline to id: 2
[24/08/22] [22:30:35] Antu Donmez | Adrenaline to id: 3
[24/08/22] [22:59:22] Antu Donmez | Adrenaline to id: 3
[24/08/22] [23:01:53] Antu Donmez | Adrenaline to id: 3
[24/08/22] [23:02:19] Emre Kurt | Adrenaline to id: 7
[24/08/22] [23:04:37] Antu Donmez | Adrenaline to id: 18
[24/08/22] [23:04:43] Antu Donmez | Adrenaline to id: 18
[24/08/22] [23:06:54] Antu Donmez | Adrenaline to id: 18
[24/08/22] [23:08:01] Antu Donmez | Adrenaline to id: 3
[24/08/22] [23:11:23] Antu Donmez | Adrenaline to id: 18
[24/08/22] [23:14:25] Antu Donmez | Adrenaline to id: 3
[24/08/22] [23:28:42] Antu Donmez | Adrenaline to id: 7
[24/08/22] [23:31:39] Antu Donmez | Adrenaline to id: 3
[24/08/22] [23:31:43] Antu Donmez | Adrenaline to id: 3
[24/08/22] [23:31:56] Antu Donmez | Adrenaline to id: 3
[24/08/22] [23:32:25] Antu Donmez | Adrenaline to id: 8
[24/08/22] [23:32:28] Antu Donmez | Adrenaline to id: 18
[25/08/22] [00:01:37] Antu Donmez | Adrenaline to id: 18
[25/08/22] [00:01:46] Antu Donmez | Adrenaline to id: 3
[25/08/22] [00:01:51] Antu Donmez | Adrenaline to id: 3
[25/08/22] [00:02:13] Antu Donmez | Adrenaline to id: 18
[25/08/22] [00:02:18] Antu Donmez | Adrenaline to id: 18
[25/08/22] [00:02:26] Antu Donmez | Adrenaline to id: 18
[25/08/22] [00:02:58] Antu Donmez | Adrenaline to id: 18
[25/08/22] [00:03:51] Antu Donmez | Adrenaline to id: 18
[25/08/22] [00:11:20] Antu Donmez | Adrenaline to id: 18
[25/08/22] [00:16:06] Antu Donmez | Adrenaline to id: 18
[25/08/22] [00:18:18] Antu Donmez | Adrenaline to id: 18
[25/08/22] [00:29:04] Antu Donmez | Adrenaline to id: 18
[25/08/22] [17:21:47] Jack Harris | Adrenaline to id: 1
[25/08/22] [22:08:11] Antu Donmez | Adrenaline to id: 1
[25/08/22] [22:09:44] Antu Donmez | Adrenaline to id: 1
[25/08/22] [22:09:51] Antu Donmez | Adrenaline to id: 1
[25/08/22] [22:33:38] Antu Donmez | Adrenaline to id: 1
[25/08/22] [22:33:38] Jack Harris | Adrenaline to id: 1
[25/08/22] [22:36:00] Antu Donmez | Adrenaline to id: 2
[25/08/22] [22:36:04] Antu Donmez | Adrenaline to id: 2
[25/08/22] [22:42:22] Jack Harris | Adrenaline to id: 1
[25/08/22] [22:42:23] Antu Donmez | Adrenaline to id: 1
[25/08/22] [22:50:22] Firat Donmez | Heal to id: 20
[25/08/22] [22:50:50] Firat Donmez | Adrenaline to id: 20
[25/08/22] [22:52:31] Antu Donmez | Adrenaline to id: 2
[25/08/22] [22:52:52] Antu Donmez | Adrenaline to id: 20
[25/08/22] [22:55:19] Antu Donmez | Adrenaline to id: 2
[25/08/22] [23:06:52] Antu Donmez | Adrenaline to id: 20
[25/08/22] [23:07:06] Antu Donmez | Adrenaline to id: 9
[25/08/22] [23:14:31] Antu Donmez | Adrenaline to id: 3
[25/08/22] [23:16:06] Jack Harris | Adrenaline to id: 1
[25/08/22] [23:17:03] Jack Harris | Adrenaline to id: 1
[25/08/22] [23:17:56] Jack Harris | Adrenaline to id: 1
[25/08/22] [23:18:00] Jack Harris | Adrenaline to id: 1
[25/08/22] [23:21:18] Jack Harris | Adrenaline to id: 1
[25/08/22] [23:21:24] Antu Donmez | Adrenaline to id: 3
[25/08/22] [23:21:30] Antu Donmez | Adrenaline to id: 3
[25/08/22] [23:21:35] Antu Donmez | Adrenaline to id: 3
[25/08/22] [23:21:38] Antu Donmez | Adrenaline to id: 3
[25/08/22] [23:21:47] Antu Donmez | Adrenaline to id: 3
[25/08/22] [23:21:54] Antu Donmez | Adrenaline to id: 3
[25/08/22] [23:22:01] Antu Donmez | Adrenaline to id: 3
[25/08/22] [23:22:07] Antu Donmez | Adrenaline to id: 3
[25/08/22] [23:22:15] Antu Donmez | Adrenaline to id: 3
[25/08/22] [23:22:39] Jack Harris | Adrenaline to id: 1
[25/08/22] [23:23:05] Antu Donmez | Adrenaline to id: 3
[25/08/22] [23:25:45] Antu Donmez | Adrenaline to id: 20
